REF_AREA,Geographic area,Regional group,Indicator,Sex,Wealth Quintile,Series Name,Series Year,Reference Date,Observation Value,Lower Bound,Upper Bound,Standard Error,Country notes,Observation Status,Unit of measure,Series Type,Series Category,Series Method,Age Group of Women,Time Since First Birth,Definition,Interval
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1978.5,295.3626393,227.3406967,379.9495522,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1979.5,291.7027294,226.7376007,372.6057105,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1980.5,288.729374,226.5165021,365.3539325,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1981.5,284.8935917,225.8741788,358.4762248,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1982.5,281.6212831,225.201383,351.3545018,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1983.5,277.9478768,223.8642735,345.1775684,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1984.5,274.6692272,222.0891174,338.6461131,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1985.5,271.0843767,219.9447577,332.0162909,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1986.5,267.2962486,217.7525525,324.9274261,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1987.5,359.8074775,295.0809547,433.6528777,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1988.5,767.3841893,632.6106289,917.130988,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1989.5,307.0678426,253.6540871,363.944912,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1990.5,302.7571195,250.4943023,356.1816565,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1991.5,297.2278431,246.0823729,346.9263978,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1992.5,337.7357686,279.5677686,393.7818801,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1993.5,331.0854548,274.3956719,386.5409108,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1994.5,230.0810846,191.2364926,269.499314,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1995.5,269.6575263,224.8180202,316.6065652,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1996.5,261.3089597,218.3568995,307.6298698,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1997.5,252.3903425,211.5994691,297.9829511,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1998.5,425.6108911,358.1631084,501.3955176,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,1999.5,191.7468728,161.9957494,225.8357465,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2000.5,182.7137354,155.1682402,214.8817252,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2001.5,173.8388511,147.8131385,204.2738336,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2002.5,165.0958719,140.5180404,193.460257,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2003.5,156.5493355,133.301283,183.7318207,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2004.5,148.3801994,125.8771909,174.935309,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2005.5,140.7791848,118.3971398,167.6370402,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2006.5,133.5088503,110.6456944,161.6885671,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2007.5,126.9814009,102.7721746,156.8915844,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2008.5,120.6364922,94.05681264,152.9363548,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2009.5,114.7060564,85.69002836,150.2435797,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2010.5,109.3616499,77.95942013,148.3826809,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2011.5,104.5235008,70.87444447,147.1409879,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2012.5,100.9172715,65.20714677,147.1814676,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2013.5,99.22469415,60.18293985,151.1299406,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2014.5,182.3313124,104.063283,291.2126958,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2015.5,236.5654308,126.0387151,396.0821373,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2016.5,263.9256601,132.1999281,462.8874997,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2017.5,278.1872198,129.4661655,513.4210758,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2018.5,132.4107323,57.49751755,257.2884966,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2019.5,98.72844182,39.85682534,202.5880721,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2020.5,98.72844182,36.86549494,214.5779015,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2021.5,98.72844182,33.81787093,227.0858283,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2022.5,98.72844182,31.1306663,239.7545641,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
SSD,South Sudan,NA,Under-five mortality rate,Total,Total,UN IGME estimate,2023,2023.5,98.72844182,28.63112687,255.7418356,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,AIDS Indicator Survey 2007-2008 (Direct),2007-2008,1984.5,35.48,NA,NA,6.09,NA,Included in IGME,"Deaths per 1,000 live births",Direct,AIS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,AIDS Indicator Survey 2007-2008 (Direct),2007-2008,1989.5,37.14,NA,NA,5.23,NA,Included in IGME,"Deaths per 1,000 live births",Direct,AIS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,AIDS Indicator Survey 2007-2008 (Direct),2007-2008,1994.5,37.02,NA,NA,4.68,NA,Included in IGME,"Deaths per 1,000 live births",Direct,AIS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,AIDS Indicator Survey 2007-2008 (Direct),2007-2008,1999.5,36.85,NA,NA,3.58,NA,Included in IGME,"Deaths per 1,000 live births",Direct,AIS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,AIDS Indicator Survey 2007-2008 (Direct),2007-2008,2004.5,30.57,NA,NA,3.11,NA,Included in IGME,"Deaths per 1,000 live births",Direct,AIS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2004-2005 (Direct),2004-2005,1981.5,31.59494,NA,NA,5.100365,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2004-2005 (Direct),2004-2005,1986.5,33.94414,NA,NA,4.033019,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2004-2005 (Direct),2004-2005,1991.5,34.85654,NA,NA,3.647519,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2004-2005 (Direct),2004-2005,1996.5,38.15006,NA,NA,3.20407,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2004-2005 (Direct),2004-2005,2001.5,32.03102,NA,NA,2.918637,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 1996 (Direct),1996,1973.5,32.04833,NA,NA,4.26441,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 1996 (Direct),1996,1978.5,40.71188,NA,NA,3.787722,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 1996 (Direct),1996,1983.5,47.84781,NA,NA,3.823612,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 1996 (Direct),1996,1988.5,41.0488,NA,NA,3.225833,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 1996 (Direct),1996,1993.5,31.06994,NA,NA,2.539837,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2022 (Direct),2022,1999.5,30.3988062,NA,NA,3.771802424,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2022 (Direct),2022,2004.5,22.94788933,NA,NA,2.531448823,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2022 (Direct),2022,2009.5,20.11755324,NA,NA,2.317351712,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2022 (Direct),2022,2014.5,20.78671832,NA,NA,2.042996371,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2022 (Direct),2022,2019.5,24.01011453,NA,NA,2.405354663,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 1991-1992 (Direct),1991-1992,1968.5,54.23876,NA,NA,6.298765,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 1991-1992 (Direct),1991-1992,1973.5,38.81684,NA,NA,3.87786,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 1991-1992 (Direct),1991-1992,1978.5,40.94037,NA,NA,4.16533,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 1991-1992 (Direct),1991-1992,1983.5,42.74597,NA,NA,2.91384,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 1991-1992 (Direct),1991-1992,1988.5,39.76251,NA,NA,4.68266,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 1999 (Direct),1999,1976.5,28.52996,NA,NA,7.447132,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 1999 (Direct),1999,1981.5,48.21649,NA,NA,7.520827,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 1999 (Direct),1999,1986.5,32.03135,NA,NA,5.10682,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 1999 (Direct),1999,1991.5,46.83084,NA,NA,5.860503,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 1999 (Direct),1999,1996.5,43.1261,NA,NA,5.40318,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2015-2016 (Direct),2015-2016,1992.5,34.13515,NA,NA,6.298838,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2015-2016 (Direct),2015-2016,1997.5,34.94366,NA,NA,3.916292,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2015-2016 (Direct),2015-2016,2002.5,33.97322,NA,NA,4.077231,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2015-2016 (Direct),2015-2016,2007.5,32.49087,NA,NA,3.695822,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2015-2016 (Direct),2015-2016,2012.5,25.07775,NA,NA,2.726925,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2010 (Direct),2010,1986.5,40.47708,NA,NA,6.125589,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2010 (Direct),2010,1991.5,37.787350000000004,NA,NA,5.298615,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2010 (Direct),2010,1996.5,31.25327,NA,NA,3.080166,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2010 (Direct),2010,2001.5,31.6679,NA,NA,2.972709,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,Demographic and Health Survey 2010 (Direct),2010,2006.5,24.67971,NA,NA,2.582669,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
TZA,United Republic of Tanzania,NA,Neonatal mortality rate,Total,Total,UN IGME estimate,2023,1968.5,47.85762972,40.40687699,57.0380998,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
